ID,Name,Table,Description,DataType,Expression,FormatString,IsHidden,State,KPIID,IsSimpleMeasure,DisplayFolder,DetailRowsDefinition,DataCategory,FormatStringDefinition,LineageTag
2328,Unique Parts in Range,MeasuresTable,,,"
IF (
    HASONEVALUE ( Price_Matrix[value_from] )
        && HASONEVALUE ( Price_Matrix[value_to] ),
    VAR CurrentFrom =
        SELECTEDVALUE ( Price_Matrix[value_from] )
    VAR CurrentTo =
        SELECTEDVALUE ( Price_Matrix[value_to] )
    RETURN
        CALCULATE (
            DISTINCTCOUNT ( 'Fact_Inventory'[PartNumber] ),
            'Fact_Inventory'[ListPrice] >= CurrentFrom,
            'Fact_Inventory'[ListPrice] <= CurrentTo,
            'Fact_Inventory'[Current12MoSales] > 0
        ),
    CALCULATE (
        DISTINCTCOUNT ( 'Fact_Inventory'[PartNumber] ),
        'Fact_Inventory'[Current12MoSales] > 0
    )
)",,False,Valid,,False,,,,"""0""",828d181d-35e8-4581-9a80-93cd46ebadcd
2337,Total Sales $ for Parts in Range,MeasuresTable,,,"
IF (
    HASONEVALUE ( Price_Matrix[value_from] )
        && HASONEVALUE ( Price_Matrix[value_to] ),
    // Individual row - sum all dollars for parts in this price range
    VAR CurrentFrom =
        SELECTEDVALUE ( Price_Matrix[value_from] )
    VAR CurrentTo =
        SELECTEDVALUE ( Price_Matrix[value_to] )
    RETURN
        CALCULATE (
            SUM ( 'Fact_Inventory'[Current12MoDollars] ),
            'Fact_Inventory'[ListPrice] >= CurrentFrom,
            'Fact_Inventory'[ListPrice] <= CurrentTo,
            'Fact_Inventory'[Current12MoSales] > 0
        ),
    // Total row - all dollars
    CALCULATE (
        SUM ( 'Fact_Inventory'[Current12MoDollars] ),
        'Fact_Inventory'[Current12MoSales] > 0
    )
)",,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",d5ff8e82-7420-4e3d-94d0-b953c9b44a2d
2340,Average Selling Price for Parts in Range,MeasuresTable,,,"
DIVIDE (
    [Transaction Sales $ for Parts in Range],
    [Transaction Quantity for Parts in Range]
)",,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",5f6d02d7-9172-4119-8389-1cb61e3da2a8
2406,Show Filter 1,MeasuresTable,,,"
VAR MaxFilters = 7
RETURN
    IF (
        ISFILTERED ( dim_BranchLocation[Branch] ),
        VAR ___f =
            FILTERS ( dim_BranchLocation[Branch] )
        VAR ___r =
            COUNTROWS ( ___f )
        VAR ___t =
            TOPN ( MaxFilters, ___f, dim_BranchLocation[Branch] )
        VAR ___d =
            CONCATENATEX ( ___t, dim_BranchLocation[Branch], "", "" )
        VAR ___x =
            ""Branch:  "" & ___d
                & IF ( ___r > MaxFilters, "", ... ["" & ___r & "" items selected]"" ) & "" ""
        RETURN
            ___x & UNICHAR ( 13 )
                & UNICHAR ( 10 )
    )",,False,Valid,,False,,,,,aeb9f879-3388-47dc-b5a4-21193b0f76bf
2412,Total Parts with Sales,MeasuresTable,,,"
CALCULATE (
    DISTINCTCOUNT ( 'Fact_Inventory'[PartNumber] ),
    'Fact_Inventory'[Current12MoSales] > 0
)",,False,Valid,,False,,,,"""0""",fe63b970-4370-44e6-898d-320cdb89ffc9
2414,Total Sales Quantity,MeasuresTable,,,"
CALCULATE (
    SUM ( 'Fact_Inventory'[Current12MoSales] ),
    'Fact_Inventory'[Current12MoSales] > 0
)",,False,Valid,,False,,,,,a72539db-4554-448b-8dc3-d8a2e6373994
2417,Total Sales Dollars,MeasuresTable,,,"
CALCULATE (
    SUM ( 'Fact_Inventory'[Current12MoDollars] ),
    'Fact_Inventory'[Current12MoSales] > 0
)",,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",642645ea-bf22-44de-adbb-0b84ba2e48d1
2420,Average Selling Price,MeasuresTable,,,"
DIVIDE ( [Total Sales Dollars], [Total Sales Quantity] )",,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",6661b284-fed7-4142-b137-ec341004e50e
2433,Count Part Number Test,MeasuresTable,,,"
COUNT ( dim_Parts[PartNumber] )",,False,Valid,,False,,,,"""0""",d3f42b03-f3f6-447a-b7cd-590def947371
2440,Total Sales Qty for Parts in Range,MeasuresTable,,,"
IF (
    HASONEVALUE ( Price_Matrix[value_from] )
        && HASONEVALUE ( Price_Matrix[value_to] ),
    // Individual row - sum all sales for parts in this price range
    VAR CurrentFrom =
        SELECTEDVALUE ( Price_Matrix[value_from] )
    VAR CurrentTo =
        SELECTEDVALUE ( Price_Matrix[value_to] )
    RETURN
        CALCULATE (
            SUM ( 'Fact_Inventory'[Current12MoSales] ),
            'Fact_Inventory'[ListPrice] >= CurrentFrom,
            'Fact_Inventory'[ListPrice] <= CurrentTo,
            'Fact_Inventory'[Current12MoSales] > 0
        ),
    // Total row - all sales
    CALCULATE (
        SUM ( 'Fact_Inventory'[Current12MoSales] ),
        'Fact_Inventory'[Current12MoSales] > 0
    )
)",,False,Valid,,False,,,,,c08fee47-eb87-4b6c-964e-11cad40e9902
