ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
35,Territory,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,Territory,,,True,,GroupOnValue,,,,54892492-d0ca-47d6-88a1-84b0960240a2
37,Customer,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,Customer,,,True,,GroupOnValue,,,,2825987a-61bf-49f4-bd0b-81b8b99c91db
38,Class,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,Class,,,True,,GroupOnValue,,,,2c2189c1-de6e-49f4-9bb2-40e168595503
39,Addr1,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,Addr1,,,True,,GroupOnValue,,,,f3fce0db-beab-4465-b60e-5d79cb01972a
40,Addr2,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,Addr2,,,True,,GroupOnValue,,,,09acaabe-af87-4d69-b4f4-b0aba2fd9ae8
41,city,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,city,,,True,,GroupOnValue,,,,5c592e34-2da5-477f-949c-1dc871962b81
42,state,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,state,,,True,,GroupOnValue,,,,e77921ee-5324-4555-b8b1-309a730cc638
43,zip,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,zip,,,True,,GroupOnValue,,,,e27f2bb7-34f5-4275-9433-0f191adbdb3b
44,HomePhone,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,HomePhone,,,True,,GroupOnValue,,,,aef07194-d244-43c4-ba32-0996d8723951
45,BusinessPhone,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,BusinessPhone,,,True,,GroupOnValue,,,,c9d486fd-8bcf-47dd-8815-6dac2e26254d
46,CellPhone,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,CellPhone,,,True,,GroupOnValue,,,,8f8f786a-dcd9-4965-a88d-1f9095efb211
47,Email,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,Email,,,True,,GroupOnValue,,,,22659e20-b9b4-4009-940d-9b4fe49821b6
24083,ContactClass,Base_Customer_Info,Text,Regular,,False,False,False,True,Default,None,,Data,ContactClass,,,True,,GroupOnValue,,,,e8974a7d-4325-42a5-8e79-25a5e252b354
49,LocationID,Dim_Branch,Text,Regular,,False,False,False,True,Default,None,,Data,LocationID,,,True,,GroupOnValue,,,,5064cca3-2873-4e99-a337-17138afa9fd1
50,city,Dim_Branch,Text,Regular,,False,False,False,True,Default,None,,Data,city,,,True,,GroupOnValue,,,,d5245849-de98-467a-b745-cf871cdb442e
51,state,Dim_Branch,Text,Regular,,False,False,False,True,Default,None,,Data,state,,,True,,GroupOnValue,,,,a9fb2783-c68f-4ce9-9131-d1cd710c7673
52,Branch,Dim_Branch,Text,Regular,,False,False,False,True,Default,None,,Data,Branch,,,True,,GroupOnValue,,,,e04d4692-201b-4a01-a877-aa6469190dee
53,Sub-Branch,Dim_Branch,Text,Regular,,False,False,False,True,Default,None,,Data,Sub-Branch,,,True,,GroupOnValue,,,,5e218564-7434-4b5b-81e5-d8fed9762d92
72,Account,Rental_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Account,,,True,,GroupOnValue,,,,77280aae-a36c-41a5-a351-9f4dce1337d8
73,Customer,Rental_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Customer,,,True,,GroupOnValue,,,,39a3d891-e6d6-48a1-96b2-f7a0f4860207
74,Territory,Rental_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Territory,,,True,,GroupOnValue,,,,c1214d1f-85e9-41f5-8cfd-03902dcc6835
75,Class,Rental_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Class,,,True,,GroupOnValue,,,,4599e7ab-18d9-48fe-9569-a5611d0ba31c
84,Account,Service_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Account,,,True,,GroupOnValue,,,,af76ea48-540a-47c2-aefe-434db914edaf
85,Customer,Service_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Customer,,,True,,GroupOnValue,,,,54abadd4-c137-4f5a-a4cf-4d0d1c6b0205
86,Territory,Service_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Territory,,,True,,GroupOnValue,,,,ea7c34c3-cf97-46e8-948f-f5a52bad49a4
87,Class,Service_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Class,,,True,,GroupOnValue,,,,2b2d1425-6b4a-4c03-a3da-426aee9d79aa
98,Account,Parts_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Account,,,True,,GroupOnValue,,,,1148367f-0a0f-47c1-a197-704abf868550
99,Customer,Parts_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Customer,,,True,,GroupOnValue,,,,aa748a18-c937-49f2-b51a-41fec13dbc50
100,Territory,Parts_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Territory,,,True,,GroupOnValue,,,,c5d1bd9d-38d6-4677-ae3b-231c3b2149db
101,Class,Parts_Data,Text,Regular,,False,False,False,True,Default,None,,Data,Class,,,True,,GroupOnValue,,,,612b6a89-a33b-408f-8407-152e1a1e7389
10892,Engagement Level,Engaged Acres,Text,Regular,,False,False,False,True,Default,None,,Data,Engagement Level,,,True,,GroupOnValue,,,,a3fcc529-a7f1-4160-aa9c-b164785df969
19689,Account,Combined_Sales_Data,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Account,,,True,,GroupOnValue,,,,1fcf4e96-e098-438d-8f94-fe91db570b8c
19691,Customer,Combined_Sales_Data,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Customer,,,True,,GroupOnValue,,,,afa955cf-c5ef-414f-91af-b3c23cebd18d
19693,Territory,Combined_Sales_Data,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Territory,,,True,,GroupOnValue,,,,ab255649-db1e-4ddf-8542-cc79d3f6e6d8
19695,Class,Combined_Sales_Data,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Class,,,True,,GroupOnValue,,,,33ad4f58-071b-4952-b715-2feb6860bd74
20278,Branch,InTrans_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,Branch,,,True,,GroupOnValue,,,,f61f21bc-6486-406f-9ce9-623ade2ad974
20279,FRANCHISE,InTrans_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,FRANCHISE,,,True,,GroupOnValue,,,,304784da-73bb-473a-a9ef-930e23076b55
20280,customer_no,InTrans_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,customer_no,,,True,,GroupOnValue,,,,eb15daae-e302-4188-b0e0-f95e4afcc5dc
20281,PART_NO,InTrans_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,PART_NO,,,True,,GroupOnValue,,,,e3f51135-3a39-41d1-80ee-c67bdf257a73
20286,DESCRIPTION,InTrans_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,DESCRIPTION,,,True,,GroupOnValue,,,,0f7c543a-c655-4275-851b-fd4a673fb538
20289,JOB_CODE,InTrans_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,JOB_CODE,,,True,,GroupOnValue,,,,14b8913e-60f9-4a49-89a7-62718b718e60
20290,JOB_TYPE,InTrans_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,JOB_TYPE,,,True,,GroupOnValue,,,,1ec2dd21-abbb-4593-8818-bf863e3897eb
38390,Account,Sales_Data_YTD_New,Text,Regular,,False,False,False,True,Default,None,,Data,Account,,,True,,GroupOnValue,,,,8c924d1e-fe8a-467e-9db6-fa54dc9d1b85
38391,Customer,Sales_Data_YTD_New,Text,Regular,,False,False,False,True,Default,None,,Data,Customer,,,True,,GroupOnValue,,,,3190277c-1cf4-47dc-a1a2-86ba0735431b
38392,Territory,Sales_Data_YTD_New,Text,Regular,,False,False,False,True,Default,None,,Data,Territory,,,True,,GroupOnValue,,,,8018cac7-0eb8-4940-90b5-c62c9f4eb1e2
38393,Class,Sales_Data_YTD_New,Text,Regular,,False,False,False,True,Default,None,,Data,Class,,,True,,GroupOnValue,,,,ceb14a12-8052-40d1-9f2e-5e5cb9622fb3
65454,Name,Old Report Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,ffd483a3-3f0f-498b-a0c2-636900f92d7e
65456,Model,Old Report Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,566e1e20-ee75-45eb-a123-bf4f14180496
65458,DataCategory,Old Report Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,518ff0ae-6805-49b4-9f91-8ee87d17bef6
65460,DESCRIPTION,Old Report Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DESCRIPTION,,,True,,GroupOnValue,,,,15b7f48b-72dc-4db9-8cc6-f9259a65212b
65464,StorageMode,Old Report Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,StorageMode,,,True,,GroupOnValue,,,,ea9614a4-308a-4a88-89e7-67015c316a7f
65466,TableStorage,Old Report Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,TableStorage,,,True,,GroupOnValue,,,,9d4c08c1-c14a-428e-8f78-5891f7abad49
65468,Expression,Old Report Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,8537299c-d9ca-43d9-8999-64476e047e40
65476,LineageTag,Old Report Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,3d46a32c-6c23-40b3-8256-2dd0beeabcc9
66150,Name,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,215c3e6a-07c0-4c67-96f3-022711b1e4ea
66152,Relationship,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Relationship,,,True,,GroupOnValue,,,,9be38a7e-a81d-4006-9a92-d13f47bff7ee
66154,Model,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,4241d6f6-f283-487f-a98e-da8a56a14c60
66158,CrossFilteringBehavior,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,CrossFilteringBehavior,,,True,,GroupOnValue,,,,48ee4f4a-2e04-4eab-be87-ceb77a9d2fb3
66162,FromTable,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FromTable,,,True,,GroupOnValue,,,,ed39dc7d-0e04-430a-828e-0c2804f9b4c2
66164,FromColumn,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FromColumn,,,True,,GroupOnValue,,,,03f32070-646f-4c7f-9d83-546ff491b8f6
66166,FromCardinality,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FromCardinality,,,True,,GroupOnValue,,,,9f00dd34-a166-4ed3-8db8-8667f0721a0d
66168,ToTable,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,ToTable,,,True,,GroupOnValue,,,,6c42a233-5d19-4a07-925f-620910692f9a
66170,ToColumn,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,ToColumn,,,True,,GroupOnValue,,,,62ccdf0f-2bd6-4c2a-b932-29ca5da7e6d7
66172,ToCardinality,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,ToCardinality,,,True,,GroupOnValue,,,,eb271868-8535-4609-821c-82cafc37dced
66174,state,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,state,,,True,,GroupOnValue,,,,a412ec0b-fc1c-4464-985d-aabd7c118d5c
66176,SecurityFilteringBehavior,Old Report Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,SecurityFilteringBehavior,,,True,,GroupOnValue,,,,6dd1186a-6318-41e5-b499-bf152210582b
67176,Name,Old Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,76291c4a-9842-49db-aa52-a44744e35d2f
67178,Table,Old Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Table,,,True,,GroupOnValue,,,,4e343254-370d-4211-adc7-89c0974771f6
67180,DESCRIPTION,Old Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DESCRIPTION,,,True,,GroupOnValue,,,,044c73f2-70f9-41fe-a401-adb078320e04
67182,DataType,Old Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DataType,,,True,,GroupOnValue,,,,771e89c2-7179-4770-8f05-073703d5b405
67184,Expression,Old Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,a110f65e-29cd-4831-a568-ff323b56b2c8
67186,FormatString,Old Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FormatString,,,True,,GroupOnValue,,,,45e5c62a-5f48-4fc3-b59c-d725a1404d83
67190,state,Old Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,state,,,True,,GroupOnValue,,,,e06387c5-b14a-4b2c-81a7-deadd5baa2e4
