ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
334,BusinessKey,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,BusinessKey,,,True,,GroupOnValue,,,,c2b6ddb3-e737-4b57-b7eb-a75f4092dc94
337,Branch,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,Branch,,,True,,GroupOnValue,,,,c0d08e4c-f953-4e82-902a-964bbb1f92bd
338,InvoiceNumber,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,InvoiceNumber,,,True,,GroupOnValue,,,,4dac999b-ca1b-420c-8751-4803370570e4
340,InvoiceType,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,InvoiceType,,,True,,GroupOnValue,,,,98cdb6e2-df55-4671-9c7c-45416f8b0b28
341,ROType,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,ROType,,,True,,GroupOnValue,,,,a39785b2-1cff-4f92-93f5-6f09a6d440b4
342,WorkOrderNumber,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,WorkOrderNumber,,,True,,GroupOnValue,,,,b3d92644-40e7-4a94-b077-d810391c0ff4
344,CustomerOrderNumber,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,CustomerOrderNumber,,,True,,GroupOnValue,,,,49bbcee2-bac9-40c0-8e51-c068976094c9
345,CompanyNo,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,CompanyNo,,,True,,GroupOnValue,,,,75a3a12e-d458-48a3-aab0-d739e21f57bf
346,FinalUniqueCustomer,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,FinalUniqueCustomer,,,True,,GroupOnValue,,,,90d48832-562f-4099-8f05-1aea9f085d81
347,IdentificationMethod,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,IdentificationMethod,,,True,,GroupOnValue,,,,d884e972-bade-4839-b3a8-8289e56d8fdf
348,TradeType,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,TradeType,,,True,,GroupOnValue,,,,fbf7a88b-5f9d-4fc7-81ed-3685ba7c39f3
349,PrimaryName,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,PrimaryName,,,True,,GroupOnValue,,,,e95fc65e-0c87-4941-a901-aa6b2c546aee
350,Territory,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,Territory,,,True,,GroupOnValue,,,,f6b45583-d59f-4150-a1f6-279937a7cbde
351,StatusCode,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,StatusCode,,,True,,GroupOnValue,,,,61bf5f35-7112-4adf-805c-bac8732c4b99
356,SalesType,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,SalesType,,,True,,GroupOnValue,,,,7a225f9c-2f5a-403f-b8d5-b89ec47eba0c
357,RevenueCategory,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,RevenueCategory,,,True,,GroupOnValue,,,,ec711e1e-2bb9-4c15-85dd-0eeeac1d4e61
358,MarginCategory,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,MarginCategory,,,True,,GroupOnValue,,,,2dbec662-d9ac-4958-8f02-863dd807651b
363,InvoiceMonthName,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,InvoiceMonthName,,,True,,GroupOnValue,,,,07e98d91-7bde-4f5a-a8ff-f91271e15ead
364,InvoiceQuarterName,Fact_UniqueCustomer_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,InvoiceQuarterName,,,True,,GroupOnValue,,,,e5cb6129-8a4a-4cf6-8ae6-6c98e0999b5f
367,CustomerNo,Fact_Part_Transactions,Text,Regular,,False,False,False,True,Default,None,,Data,CustomerNo,,,True,,GroupOnValue,,,,05b2481a-f968-469e-bc39-e11e3c6d61df
369,CustomerTradeType,Fact_Part_Transactions,Text,Regular,,False,False,False,True,Default,None,,Data,CustomerTradeType,,,True,,GroupOnValue,,,,952a16c1-050a-433e-b93a-dbab9ed89a86
370,Territory,Fact_Part_Transactions,Text,Regular,,False,False,False,True,Default,None,,Data,Territory,,,True,,GroupOnValue,,,,9881227d-57f8-4f92-ba3c-ca550e3faf20
